cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,refs,code_refs,source
CVE-2019-11068,https://www.cvedetails.com/cve/CVE-2019-11068/,,Bypass,2019-04-10,2020-08-24,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,libxslt through 1.1.33 allows bypass of a protection mechanism because callers of xsltCheckRead and xsltCheckWrite permit access even upon receiving a -1 error code. xsltCheckRead can return -1 for a crafted URL that is not actually invalid and is subsequently loaded.,"{'https://gitlab.gnome.org/GNOME/libxslt/commit/e03553605b45c88f0b4b2980adfbbb8f6fca2fd6', 'https://www.oracle.com/technetwork/security-advisory/cpuoct2019-5072832.html', 'https://usn.ubuntu.com/3947-1/', 'https://security.netapp.com/advisory/ntap-20191017-0001/', 'http://lists.opensuse.org/opensuse-security-announce/2019-05/msg00052.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-05/msg00048.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/36TEYN37XCCKN2XUMRTBBW67BPNMSW4K/', 'https://usn.ubuntu.com/3947-2/', 'https://www.openwall.com/lists/oss-security/2019/04/22/1', 'http://lists.opensuse.org/opensuse-security-announce/2019-05/msg00053.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00001.html', 'https://www.openwall.com/lists/oss-security/2019/04/23/5', 'https://lists.debian.org/debian-lts-announce/2019/04/msg00016.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/SK4YNISS22MJY22YX5I6V2U63QZAUEHA/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/GCOAX2IHUMKCM3ILHTMGLHCDSBTLP2JU/', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00025.html'}",{'https://gitlab.gnome.org/GNOME/libxslt/commit/e03553605b45c88f0b4b2980adfbbb8f6fca2fd6'},gitlab
CVE-2019-8337,https://www.cvedetails.com/cve/CVE-2019-8337/,CWE-295,,2019-02-13,2019-03-01,5.0,None,Remote,Low,Not required,None,Partial,None,"In msmtp 1.8.2 and mpop 1.4.3, when tls_trust_file has its default configuration, certificate-verification results are not properly checked.","{'https://marlam.de/msmtp/news/', 'https://gitlab.marlam.de/marlam/mpop/commit/b51a6c6b8b83bf0913cc52fa2ff64307e987a5b8', 'https://marlam.de/mpop/news/mpop-1-4-3/'}",{'https://gitlab.marlam.de/marlam/mpop/commit/b51a6c6b8b83bf0913cc52fa2ff64307e987a5b8'},gitlab
CVE-2019-7663,https://www.cvedetails.com/cve/CVE-2019-7663/,,,2019-02-09,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,"An Invalid Address dereference was discovered in TIFFWriteDirectoryTagTransferfunction in libtiff/tif_dirwrite.c in LibTIFF 4.0.10, affecting the cpSeparateBufToContigBuf function in tiffcp.c. Remote attackers could leverage this vulnerability to cause a denial-of-service via a crafted tiff file. This is different from CVE-2018-12900.","{'https://usn.ubuntu.com/3906-1/', 'https://usn.ubuntu.com/3906-2/', 'https://www.debian.org/security/2020/dsa-4670', 'http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00041.html', 'https://gitlab.com/libtiff/libtiff/commit/802d3cbf3043be5dce5317e140ccb1c17a6a2d39', 'https://lists.debian.org/debian-lts-announce/2019/02/msg00026.html', 'https://security.gentoo.org/glsa/202003-25', 'http://bugzilla.maptools.org/show_bug.cgi?id=2833'}",{'https://gitlab.com/libtiff/libtiff/commit/802d3cbf3043be5dce5317e140ccb1c17a6a2d39'},gitlab
CVE-2019-6133,https://www.cvedetails.com/cve/CVE-2019-6133/,CWE-362,Bypass,2019-01-11,2020-08-24,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,"In PolicyKit (aka polkit) 0.115, the ""start time"" protection mechanism can be bypassed because fork() is not atomic, and therefore authorization decisions are improperly cached. This is related to lack of uid checking in polkitbackend/polkitbackendinteractiveauthority.c.","{'https://access.redhat.com/errata/RHSA-2019:2699', 'https://usn.ubuntu.com/3903-1/', 'https://support.f5.com/csp/article/K22715344', 'https://usn.ubuntu.com/3910-2/', 'https://lists.debian.org/debian-lts-announce/2019/05/msg00041.html', 'https://usn.ubuntu.com/3908-1/', 'https://git.kernel.org/linus/7b55851367136b1efd84d98fea81ba57a98304cf', 'http://www.securityfocus.com/bid/106537', 'https://usn.ubuntu.com/3908-2/', 'https://usn.ubuntu.com/3901-2/', 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00049.html', 'https://lists.debian.org/debian-lts-announce/2019/01/msg00021.html', 'https://access.redhat.com/errata/RHSA-2019:0230', 'https://bugs.chromium.org/p/project-zero/issues/detail?id=1692', 'https://usn.ubuntu.com/3903-2/', 'https://usn.ubuntu.com/3934-2/', 'https://gitlab.freedesktop.org/polkit/polkit/merge_requests/19', 'https://access.redhat.com/errata/RHSA-2019:0832', 'https://gitlab.freedesktop.org/polkit/polkit/commit/c898fdf4b1aafaa04f8ada9d73d77c8bb76e2f81', 'https://access.redhat.com/errata/RHSA-2019:2978', 'https://lists.debian.org/debian-lts-announce/2019/05/msg00042.html', 'https://access.redhat.com/errata/RHSA-2019:0420', 'https://usn.ubuntu.com/3934-1/', 'https://usn.ubuntu.com/3910-1/', 'https://usn.ubuntu.com/3901-1/'}",{'https://gitlab.freedesktop.org/polkit/polkit/commit/c898fdf4b1aafaa04f8ada9d73d77c8bb76e2f81'},gitlab
CVE-2019-6128,https://www.cvedetails.com/cve/CVE-2019-6128/,CWE-401,,2019-01-11,2020-08-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"The TIFFFdOpen function in tif_unix.c in LibTIFF 4.0.10 has a memory leak, as demonstrated by pal2rgb.","{'http://packetstormsecurity.com/files/155095/Slackware-Security-Advisory-libtiff-Updates.html', 'https://usn.ubuntu.com/3906-1/', 'https://usn.ubuntu.com/3906-2/', 'http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00041.html', 'https://lists.debian.org/debian-lts-announce/2019/11/msg00027.html', 'https://seclists.org/bugtraq/2019/Nov/5', 'http://bugzilla.maptools.org/show_bug.cgi?id=2836', 'https://gitlab.com/libtiff/libtiff/commit/0c74a9f49b8d7a36b17b54a7428b3526d20f88a8', 'https://security.gentoo.org/glsa/202003-25'}",{'https://gitlab.com/libtiff/libtiff/commit/0c74a9f49b8d7a36b17b54a7428b3526d20f88a8'},gitlab
CVE-2019-5815,https://www.cvedetails.com/cve/CVE-2019-5815/,CWE-843,,2019-12-11,2021-07-21,5.0,None,Remote,Low,Not required,None,None,Partial,Type confusion in xsltNumberFormatGetMultipleLevel prior to libxslt 1.1.33 could allow attackers to potentially exploit heap corruption via crafted XML data.,"{'https://bugs.chromium.org/p/chromium/issues/detail?id=930663', 'https://gitlab.gnome.org/GNOME/libxslt/commit/08b62c25871b38d5d573515ca8a065b4b8f64f6b'}",{'https://gitlab.gnome.org/GNOME/libxslt/commit/08b62c25871b38d5d573515ca8a065b4b8f64f6b'},gitlab
CVE-2019-5068,https://www.cvedetails.com/cve/CVE-2019-5068/,CWE-732,,2019-11-05,2020-06-01,3.6,None,Local,Low,Not required,Partial,Partial,None,An exploitable shared memory permissions vulnerability exists in the functionality of X11 Mesa 3D Graphics Library 19.1.2. An attacker can access the shared memory without any specific permissions to trigger this vulnerability.,"{'https://gitlab.freedesktop.org/mesa/mesa/-/commit/02c3dad0f3b4d26e0faa5cc51d06bc50d693dcdc', 'https://lists.freedesktop.org/pipermail/mesa-dev/2019-October/223704.html', 'https://talosintelligence.com/vulnerability_reports/TALOS-2019-0857', 'https://usn.ubuntu.com/4271-1/', 'https://lists.debian.org/debian-lts-announce/2019/11/msg00013.html', 'http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00037.html'}",{'https://gitlab.freedesktop.org/mesa/mesa/-/commit/02c3dad0f3b4d26e0faa5cc51d06bc50d693dcdc'},gitlab
CVE-2018-21009,https://www.cvedetails.com/cve/CVE-2018-21009/,CWE-190,Overflow,2019-09-05,2020-07-23,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Poppler before 0.66.0 has an integer overflow in Parser::makeStream in Parser.cc.,"{'https://gitlab.freedesktop.org/poppler/poppler/commit/0868c499a9f5f37f8df5c9fef03c37496b40fc8a', 'https://lists.debian.org/debian-lts-announce/2020/07/msg00018.html', 'https://lists.debian.org/debian-lts-announce/2019/09/msg00033.html'}",{'https://gitlab.freedesktop.org/poppler/poppler/commit/0868c499a9f5f37f8df5c9fef03c37496b40fc8a'},gitlab
CVE-2018-20662,https://www.cvedetails.com/cve/CVE-2018-20662/,CWE-20,,2019-01-03,2020-11-09,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Poppler 0.72.0, PDFDoc::setup in PDFDoc.cc allows attackers to cause a denial-of-service (application crash caused by Object.h SIGABRT, because of a wrong return value from PDFDoc::setup) by crafting a PDF file in which an xref data structure is mishandled during extractPDFSubtype processing.","{'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZWP5XSUG6GNRI75NYKF53KIB2CZY6QQ6/', 'https://access.redhat.com/errata/RHSA-2019:2713', 'https://gitlab.freedesktop.org/poppler/poppler/commit/9fd5ec0e6e5f763b190f2a55ceb5427cfe851d5f', 'https://lists.debian.org/debian-lts-announce/2020/11/msg00014.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BI7NLDN2HUEU4ZW3D7XPHOAEGT2CKDRO/', 'https://lists.debian.org/debian-lts-announce/2019/03/msg00008.html', 'https://access.redhat.com/errata/RHSA-2019:2022', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JQ6RABASMSIMMWMDZTP6ZWUWZPTBSVB5/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6OSCOYM3AMFFBJWSBWY6VJVLNE5JD7YS/', 'https://usn.ubuntu.com/4042-1/', 'https://gitlab.freedesktop.org/poppler/poppler/issues/706'}",{'https://gitlab.freedesktop.org/poppler/poppler/commit/9fd5ec0e6e5f763b190f2a55ceb5427cfe851d5f'},gitlab
CVE-2018-20650,https://www.cvedetails.com/cve/CVE-2018-20650/,CWE-20,DoS,2019-01-01,2020-11-09,4.3,None,Remote,Medium,Not required,None,None,Partial,"A reachable Object::dictLookup assertion in Poppler 0.72.0 allows attackers to cause a denial of service due to the lack of a check for the dict data type, as demonstrated by use of the FileSpec class (in FileSpec.cc) in pdfdetach.","{'https://access.redhat.com/errata/RHSA-2019:2713', 'https://gitlab.freedesktop.org/poppler/poppler/commit/de0c0b8324e776f0b851485e0fc9622fc35695b7', 'https://usn.ubuntu.com/3865-1/', 'https://access.redhat.com/errata/RHSA-2019:2022', 'https://lists.debian.org/debian-lts-announce/2019/09/msg00033.html', 'https://gitlab.freedesktop.org/poppler/poppler/issues/704', 'http://www.securityfocus.com/bid/106459', 'https://lists.debian.org/debian-lts-announce/2020/11/msg00014.html'}",{'https://gitlab.freedesktop.org/poppler/poppler/commit/de0c0b8324e776f0b851485e0fc9622fc35695b7'},gitlab
CVE-2011-1830,https://www.cvedetails.com/cve/CVE-2011-1830/,CWE-94,,2019-04-22,2019-10-09,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Ekiga versions before 3.3.0 attempted to load a module from /tmp/ekiga_test.so.,{'https://gitlab.gnome.org/GNOME/ekiga/commit/02654fc949722a78d41fcffac8687d73d8574647'},{'https://gitlab.gnome.org/GNOME/ekiga/commit/02654fc949722a78d41fcffac8687d73d8574647'},gitlab
CVE-2018-18557,https://www.cvedetails.com/cve/CVE-2018-18557/,CWE-787,,2018-10-22,2021-03-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"LibTIFF 3.9.3, 3.9.4, 3.9.5, 3.9.6, 3.9.7, 4.0.0alpha4, 4.0.0alpha5, 4.0.0alpha6, 4.0.0beta7, 4.0.0, 4.0.1, 4.0.2, 4.0.3, 4.0.4, 4.0.4beta, 4.0.5, 4.0.6, 4.0.7, 4.0.8 and 4.0.9 (with JBIG enabled) decodes arbitrarily-sized JBIG into a buffer, ignoring the buffer size, which leads to a tif_jbig.c JBIGDecode out-of-bounds write.","{'https://usn.ubuntu.com/3864-1/', 'https://www.debian.org/security/2018/dsa-4349', 'https://lists.debian.org/debian-lts-announce/2018/10/msg00019.html', 'https://security.gentoo.org/glsa/201904-15', 'https://gitlab.com/libtiff/libtiff/merge_requests/38', 'https://gitlab.com/libtiff/libtiff/commit/681748ec2f5ce88da5f9fa6831e1653e46af8a66', 'https://www.exploit-db.com/exploits/45694/', 'https://usn.ubuntu.com/3906-2/', 'https://github.com/Hack-Me/Pocs_for_Multi_Versions/tree/main/CVE-2018-18557', 'https://access.redhat.com/errata/RHSA-2019:2053'}",{'https://gitlab.com/libtiff/libtiff/commit/681748ec2f5ce88da5f9fa6831e1653e46af8a66'},gitlab
CVE-2018-16429,https://www.cvedetails.com/cve/CVE-2018-16429/,CWE-125,,2018-09-04,2021-06-29,5.0,None,Remote,Low,Not required,None,None,Partial,"GNOME GLib 2.56.1 has an out-of-bounds read vulnerability in g_markup_parse_context_parse() in gmarkup.c, related to utf8_str().","{'https://gitlab.gnome.org/GNOME/glib/commit/cec71705406f0b2790422f0c1aa0ff3b4b464b1b', 'https://lists.apache.org/thread.html/r58af02e294bd07f487e2c64ffc0a29b837db5600e33b6e698b9d696b@%3Cissues.bookkeeper.apache.org%3E', 'https://lists.debian.org/debian-lts-announce/2019/07/msg00029.html', 'https://lists.apache.org/thread.html/rf4c02775860db415b4955778a131c2795223f61cb8c6a450893651e4@%3Cissues.bookkeeper.apache.org%3E', 'https://gitlab.gnome.org/GNOME/glib/issues/1361', 'https://usn.ubuntu.com/3767-2/', 'https://usn.ubuntu.com/3767-1/'}",{'https://gitlab.gnome.org/GNOME/glib/commit/cec71705406f0b2790422f0c1aa0ff3b4b464b1b'},gitlab
CVE-2018-16428,https://www.cvedetails.com/cve/CVE-2018-16428/,CWE-476,,2018-09-04,2019-07-31,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"In GNOME GLib 2.56.1, g_markup_parse_context_end_parse() in gmarkup.c has a NULL pointer dereference.","{'https://lists.debian.org/debian-lts-announce/2019/07/msg00029.html', 'https://gitlab.gnome.org/GNOME/glib/issues/1364', 'https://usn.ubuntu.com/3767-2/', 'http://www.securityfocus.com/bid/105210', 'https://usn.ubuntu.com/3767-1/', 'https://gitlab.gnome.org/GNOME/glib/commit/fccef3cc822af74699cca84cd202719ae61ca3b9', 'https://www.openwall.com/lists/oss-security/2020/02/14/3'}",{'https://gitlab.gnome.org/GNOME/glib/commit/fccef3cc822af74699cca84cd202719ae61ca3b9'},gitlab
CVE-2018-16407,https://www.cvedetails.com/cve/CVE-2018-16407/,CWE-79,XSS,2018-09-03,2018-10-30,4.3,None,Remote,Medium,Not required,None,Partial,None,An issue was discovered in Mayan EDMS before 3.0.3. The Tags app has XSS because tag label values are mishandled.,"{'https://gitlab.com/mayan-edms/mayan-edms/issues/496', 'https://gitlab.com/mayan-edms/mayan-edms/blob/master/HISTORY.rst', 'https://gitlab.com/mayan-edms/mayan-edms/commit/076468a9225e4630a463c0bbceb8e5b805fe380c'}",{'https://gitlab.com/mayan-edms/mayan-edms/commit/076468a9225e4630a463c0bbceb8e5b805fe380c'},gitlab
CVE-2018-16406,https://www.cvedetails.com/cve/CVE-2018-16406/,CWE-79,XSS,2018-09-03,2018-10-30,4.3,None,Remote,Medium,Not required,None,Partial,None,An issue was discovered in Mayan EDMS before 3.0.2. The Cabinets app has XSS via a crafted cabinet label.,"{'https://gitlab.com/mayan-edms/mayan-edms/blob/master/HISTORY.rst', 'https://gitlab.com/mayan-edms/mayan-edms/commit/48dfc06e49c7f773749e063f8cc69c95509d1c32', 'https://gitlab.com/mayan-edms/mayan-edms/issues/495'}",{'https://gitlab.com/mayan-edms/mayan-edms/commit/48dfc06e49c7f773749e063f8cc69c95509d1c32'},gitlab
CVE-2018-16405,https://www.cvedetails.com/cve/CVE-2018-16405/,CWE-79,XSS,2018-09-03,2018-10-30,4.3,None,Remote,Medium,Not required,None,Partial,None,"An issue was discovered in Mayan EDMS before 3.0.2. The Appearance app sets window.location directly, leading to XSS.","{'https://gitlab.com/mayan-edms/mayan-edms/issues/494', 'https://gitlab.com/mayan-edms/mayan-edms/blob/master/HISTORY.rst', 'https://gitlab.com/mayan-edms/mayan-edms/commit/9ebe80595afe4fdd1e2c74358d6a9421f4ce130e'}",{'https://gitlab.com/mayan-edms/mayan-edms/commit/9ebe80595afe4fdd1e2c74358d6a9421f4ce130e'},gitlab
CVE-2018-15912,https://www.cvedetails.com/cve/CVE-2018-15912/,CWE-269,,2018-08-29,2019-10-03,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"An issue was discovered in manjaro-update-system.sh in manjaro-system 20180716-1 on Manjaro Linux. A local attacker can install or remove arbitrary packages and package repositories potentially containing hooks with arbitrary code, which will automatically be run as root, or remove packages vital to the system.","{'https://lists.manjaro.org/pipermail/manjaro-security/2018-August/000785.html', 'https://gitlab.manjaro.org/packages/core/manjaro-system/commit/8208b8a'}",{'https://gitlab.manjaro.org/packages/core/manjaro-system/commit/8208b8a'},gitlab
CVE-2018-14665,https://www.cvedetails.com/cve/CVE-2018-14665/,CWE-863,,2018-10-25,2019-10-22,7.2,None,Local,Low,Not required,Complete,Complete,Complete,A flaw was found in xorg-x11-server before 1.20.3. An incorrect permission check for -modulepath and -logfile options when starting Xorg. X server allows unprivileged users with the ability to log in to the system via physical console to escalate their privileges and run arbitrary code under root privileges.,"{'https://www.securepatterns.com/2018/10/cve-2018-14665-xorg-x-server.html', 'http://packetstormsecurity.com/files/155276/Xorg-X11-Server-Local-Privilege-Escalation.html', 'https://gitlab.freedesktop.org/xorg/xserver/commit/50c0cf885a6e91c0ea71fb49fa8f1b7c86fe330e', 'https://access.redhat.com/errata/RHSA-2018:3410', 'http://www.securityfocus.com/bid/105741', 'https://usn.ubuntu.com/3802-1/', 'http://packetstormsecurity.com/files/154942/Xorg-X11-Server-SUID-modulepath-Privilege-Escalation.html', 'https://lists.x.org/archives/xorg-announce/2018-October/002927.html', 'https://www.exploit-db.com/exploits/45908/', 'http://www.securitytracker.com/id/1041948', 'https://www.exploit-db.com/exploits/45938/', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2018-14665', 'https://www.debian.org/security/2018/dsa-4328', 'https://www.exploit-db.com/exploits/45922/', 'https://gitlab.freedesktop.org/xorg/xserver/commit/8a59e3b7dbb30532a7c3769c555e00d7c4301170', 'https://www.exploit-db.com/exploits/46142/', 'https://www.exploit-db.com/exploits/45697/', 'https://www.exploit-db.com/exploits/45832/', 'https://www.exploit-db.com/exploits/45742/', 'https://security.gentoo.org/glsa/201810-09'}","{'https://gitlab.freedesktop.org/xorg/xserver/commit/50c0cf885a6e91c0ea71fb49fa8f1b7c86fe330e', 'https://gitlab.freedesktop.org/xorg/xserver/commit/8a59e3b7dbb30532a7c3769c555e00d7c4301170'}",gitlab
CVE-2018-14567,https://www.cvedetails.com/cve/CVE-2018-14567/,CWE-835,DoS,2018-08-16,2020-09-10,4.3,None,Remote,Medium,Not required,None,None,Partial,"libxml2 2.9.8, if --with-lzma is used, allows remote attackers to cause a denial of service (infinite loop) via a crafted XML file that triggers LZMA_MEMLIMIT_ERROR, as demonstrated by xmllint, a different vulnerability than CVE-2015-8035 and CVE-2018-9251.","{'https://usn.ubuntu.com/3739-1/', 'http://www.securityfocus.com/bid/105198', 'https://gitlab.gnome.org/GNOME/libxml2/commit/2240fbf5912054af025fb6e01e26375100275e74', 'https://lists.debian.org/debian-lts-announce/2018/09/msg00035.html', 'https://lists.debian.org/debian-lts-announce/2020/09/msg00009.html'}",{'https://gitlab.gnome.org/GNOME/libxml2/commit/2240fbf5912054af025fb6e01e26375100275e74'},gitlab
CVE-2018-12910,https://www.cvedetails.com/cve/CVE-2018-12910/,CWE-125,,2018-07-05,2019-05-08,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,The get_cookies function in soup-cookie-jar.c in libsoup 2.63.2 allows attackers to have unspecified impact via an empty hostname.,"{'https://gitlab.gnome.org/GNOME/gnome-sdk-images/commit/4215b8a21b3b3055e947312a8920df94f93ba047', 'https://www.debian.org/security/2018/dsa-4241', 'https://lists.debian.org/debian-lts-announce/2018/07/msg00007.html', 'https://access.redhat.com/errata/RHSA-2018:3505', 'https://access.redhat.com/errata/RHBA-2019:0327', 'https://gitlab.gnome.org/GNOME/libsoup/issues/3', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/SBREWZ3EEDYWG6PCLWL2EJ24ME5ZFAX6/', 'https://usn.ubuntu.com/3701-1/', 'https://gitlab.gnome.org/GNOME/libsoup/commit/db2b0d5809d5f8226d47312b40992cadbcde439f', 'https://access.redhat.com/errata/RHSA-2018:3140', 'http://lists.opensuse.org/opensuse-security-announce/2019-05/msg00003.html'}","{'https://gitlab.gnome.org/GNOME/libsoup/commit/db2b0d5809d5f8226d47312b40992cadbcde439f', 'https://gitlab.gnome.org/GNOME/gnome-sdk-images/commit/4215b8a21b3b3055e947312a8920df94f93ba047'}",gitlab
CVE-2018-12422,https://www.cvedetails.com/cve/CVE-2018-12422/,CWE-119,Overflow,2018-06-15,2018-08-09,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"** DISPUTED ** addressbook/backends/ldap/e-book-backend-ldap.c in Evolution-Data-Server in GNOME Evolution through 3.29.2 might allow attackers to trigger a Buffer Overflow via a long query that is processed by the strcat function. NOTE: the software maintainer disputes this because ""the code had computed the required string length first, and then allocated a large-enough buffer on the heap.""","{'https://gitlab.gnome.org/GNOME/evolution-data-server/commit/34bad6173', 'https://bugzilla.gnome.org/show_bug.cgi?id=796174'}",{'https://gitlab.gnome.org/GNOME/evolution-data-server/commit/34bad6173'},gitlab
CVE-2018-12066,https://www.cvedetails.com/cve/CVE-2018-12066/,CWE-400,DoS,2018-06-08,2018-07-20,2.1,None,Local,Low,Not required,None,None,Partial,BIRD Internet Routing Daemon before 1.6.4 allows local users to cause a denial of service (stack consumption and daemon crash) via BGP mask expressions in birdc.,"{'http://bird.network.cz', 'https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=900967', 'https://gitlab.labs.nic.cz/labs/bird/commit/e8bc64e308586b6502090da2775af84cd760ed0d', 'https://gitlab.labs.nic.cz/labs/bird/blob/v1.6.4/NEWS#L11'}",{'https://gitlab.labs.nic.cz/labs/bird/commit/e8bc64e308586b6502090da2775af84cd760ed0d'},gitlab
CVE-2018-10900,https://www.cvedetails.com/cve/CVE-2018-10900/,CWE-78,Exec Code,2018-07-26,2020-12-04,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"Network Manager VPNC plugin (aka networkmanager-vpnc) before version 1.2.6 is vulnerable to a privilege escalation attack. A new line character can be used to inject a Password helper parameter into the configuration data passed to VPNC, allowing an attacker to execute arbitrary commands as root.","{'https://www.exploit-db.com/exploits/45313/', 'https://gitlab.gnome.org/GNOME/NetworkManager-vpnc/commit/07ac18a32b4', 'https://download.gnome.org/sources/NetworkManager-vpnc/1.2/NetworkManager-vpnc-1.2.6.news', 'https://pulsesecurity.co.nz/advisories/NM-VPNC-Privesc', 'https://bugzilla.novell.com/show_bug.cgi?id=1101147', 'https://www.debian.org/security/2018/dsa-4253', 'https://security.gentoo.org/glsa/201808-03', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2018-10900', 'https://lists.debian.org/debian-lts-announce/2018/07/msg00048.html'}",{'https://gitlab.gnome.org/GNOME/NetworkManager-vpnc/commit/07ac18a32b4'},gitlab
CVE-2018-10873,https://www.cvedetails.com/cve/CVE-2018-10873/,CWE-20,,2018-08-17,2019-10-09,6.5,None,Remote,Low,???,Partial,Partial,Partial,"A vulnerability was discovered in SPICE before version 0.14.1 where the generated code used for demarshalling messages lacked sufficient bounds checks. A malicious client or server, after authentication, could send specially crafted messages to its peer which would result in a crash or, potentially, other impacts.","{'https://lists.debian.org/debian-lts-announce/2018/08/msg00035.html', 'https://access.redhat.com/errata/RHSA-2018:2732', 'https://usn.ubuntu.com/3751-1/', 'https://lists.debian.org/debian-lts-announce/2018/08/msg00038.html', 'https://access.redhat.com/errata/RHSA-2018:2731', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2018-10873', 'https://www.debian.org/security/2018/dsa-4319', 'http://www.securityfocus.com/bid/105152', 'https://gitlab.freedesktop.org/spice/spice-common/commit/bb15d4815ab586b4c4a20f4a565970a44824c42c', 'https://lists.debian.org/debian-lts-announce/2018/08/msg00037.html', 'https://access.redhat.com/errata/RHSA-2018:3470'}",{'https://gitlab.freedesktop.org/spice/spice-common/commit/bb15d4815ab586b4c4a20f4a565970a44824c42c'},gitlab
CVE-2018-8905,https://www.cvedetails.com/cve/CVE-2018-8905/,CWE-787,Overflow,2018-03-22,2020-08-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"In LibTIFF 4.0.9, a heap-based buffer overflow occurs in the function LZWDecodeCompat in tif_lzw.c via a crafted TIFF file, as demonstrated by tiff2ps.","{'https://lists.debian.org/debian-lts-announce/2018/05/msg00009.html', 'https://lists.debian.org/debian-lts-announce/2018/05/msg00008.html', 'https://www.debian.org/security/2018/dsa-4349', 'https://usn.ubuntu.com/3864-1/', 'https://gitlab.com/libtiff/libtiff/commit/58a898cb4459055bb488ca815c23b880c242a27d', 'http://bugzilla.maptools.org/show_bug.cgi?id=2780', 'https://lists.debian.org/debian-lts-announce/2018/07/msg00002.html', 'https://github.com/halfbitteam/POCs/tree/master/libtiff-4.08_tiff2ps_heap_overflow', 'https://access.redhat.com/errata/RHSA-2019:2053'}",{'https://gitlab.com/libtiff/libtiff/commit/58a898cb4459055bb488ca815c23b880c242a27d'},gitlab
CVE-2018-7456,https://www.cvedetails.com/cve/CVE-2018-7456/,CWE-476,,2018-02-24,2021-01-29,4.3,None,Remote,Medium,Not required,None,None,Partial,"A NULL Pointer Dereference occurs in the function TIFFPrintDirectory in tif_print.c in LibTIFF 3.9.3, 3.9.4, 3.9.5, 3.9.6, 3.9.7, 4.0.0alpha4, 4.0.0alpha5, 4.0.0alpha6, 4.0.0beta7, 4.0.0, 4.0.1, 4.0.2, 4.0.3, 4.0.4, 4.0.4beta, 4.0.5, 4.0.6, 4.0.7, 4.0.8 and 4.0.9 when using the tiffinfo tool to print crafted TIFF information, a different vulnerability than CVE-2017-18013. (This affects an earlier part of the TIFFPrintDirectory function that was not addressed by the CVE-2017-18013 patch.)","{'https://usn.ubuntu.com/3864-1/', 'https://www.debian.org/security/2018/dsa-4349', 'https://github.com/xiaoqx/pocs/tree/master/libtiff', 'https://lists.debian.org/debian-lts-announce/2018/04/msg00010.html', 'https://access.redhat.com/errata/RHSA-2019:2051', 'https://gitlab.com/libtiff/libtiff/commit/be4c85b16e8801a16eec25e80eb9f3dd6a96731b', 'https://lists.debian.org/debian-lts-announce/2018/07/msg00002.html', 'https://access.redhat.com/errata/RHSA-2019:2053', 'https://lists.debian.org/debian-lts-announce/2018/04/msg00011.html', 'http://bugzilla.maptools.org/show_bug.cgi?id=2778'}",{'https://gitlab.com/libtiff/libtiff/commit/be4c85b16e8801a16eec25e80eb9f3dd6a96731b'},gitlab
