vuln_id,cwe_id,score,chain,dataset,summary,published_date,chain_len,project,commit_href,commit_sha,patch
GHSA-753c-phhg-cj29,"{'CWE-77', 'CWE-89'}",0.0,{'https://github.com/pahen/madge/commit/da5cbc9ab30372d687fa7c324b22af7ffa5c6332'},osv,"Improper Neutralization of Special Elements used in a Command This affects the package madge before 4.0.1. It is possible to specify a custom Graphviz path via the graphVizPath option parameter which when the .image(), .svg() or .dot() functions are called, is executed by the childprocess.exec function.",2021-03-12,1,https://github.com/pahen/madge,https://github.com/pahen/madge/commit/da5cbc9ab30372d687fa7c324b22af7ffa5c6332,da5cbc9ab30372d687fa7c324b22af7ffa5c6332,SINGLE
GHSA-f522-ffg8-j8r6,,7.5,"{'https://github.com/mafintosh/is-my-json-valid/commit/eca4beb21e61877d76fdf6bea771f72f39544d9b', 'https://github.com/mafintosh/is-my-json-valid/commit/b3051b277f7caa08cd2edc6f74f50aeda65d2976'}",osv,"Regular Expression Denial of Service in is-my-json-valid Version of `is-my-json-valid` before 1.4.1 or 2.17.2 are vulnerable to regular expression denial of service (ReDoS) via the email validation function.   ## Recommendation  Update to version 1.4.1, 2.17.2 or later.",2017-10-24,2,https://github.com/mafintosh/is-my-json-valid,https://github.com/mafintosh/is-my-json-valid/commit/eca4beb21e61877d76fdf6bea771f72f39544d9b,eca4beb21e61877d76fdf6bea771f72f39544d9b,MULTI
GHSA-f522-ffg8-j8r6,,7.5,"{'https://github.com/mafintosh/is-my-json-valid/commit/eca4beb21e61877d76fdf6bea771f72f39544d9b', 'https://github.com/mafintosh/is-my-json-valid/commit/b3051b277f7caa08cd2edc6f74f50aeda65d2976'}",osv,"Regular Expression Denial of Service in is-my-json-valid Version of `is-my-json-valid` before 1.4.1 or 2.17.2 are vulnerable to regular expression denial of service (ReDoS) via the email validation function.   ## Recommendation  Update to version 1.4.1, 2.17.2 or later.",2017-10-24,2,https://github.com/mafintosh/is-my-json-valid,https://github.com/mafintosh/is-my-json-valid/commit/b3051b277f7caa08cd2edc6f74f50aeda65d2976,b3051b277f7caa08cd2edc6f74f50aeda65d2976,MULTI
GHSA-pch5-whg9-qr2r,,5.3,{'https://github.com/rs/node-netmask/commit/3f19a056c4eb808ea4a29f234274c67bc5a848f4'},osv,"netmask npm package vulnerable to octal input data The netmask package before 2.0.1 for Node.js mishandles certain unexpected characters in an IP address string, such as an octal digit of 9. This (in some situations) allows attackers to bypass access control that is based on IP addresses. NOTE: this issue exists because of an incomplete fix for CVE-2021-28918.",2021-03-29,1,https://github.com/rs/node-netmask,https://github.com/rs/node-netmask/commit/3f19a056c4eb808ea4a29f234274c67bc5a848f4,3f19a056c4eb808ea4a29f234274c67bc5a848f4,SINGLE
GHSA-h73q-5wmj-q8pj,,0.0,{'https://github.com/DataTables/Dist-DataTables/commit/59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b'},osv,Cross site scripting in datatables.net  This affects the package datatables.net before 1.11.3. If an array is passed to the HTML escape entities function it would not have its contents escaped.,2021-09-29,1,https://github.com/DataTables/Dist-DataTables,https://github.com/DataTables/Dist-DataTables/commit/59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b,59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b,SINGLE
GHSA-qqxp-xp9v-vvx6,,0.0,"{'https://github.com/jquery/jquery-ui/commit/f2854408cce7e4b7fc6bf8676761904af9c96bde', 'https://github.com/jquery/jquery-ui/commit/5fee6fd5000072ff32f2d65b6451f39af9e0e39e'}",osv,"Moderate severity vulnerability that affects jquery-ui Cross-site scripting (XSS) vulnerability in the default content option in jquery.ui.tooltip.js in the Tooltip widget in jQuery UI before 1.10.0 allows remote attackers to inject arbitrary web script or HTML via the title attribute, which is not properly handled in the autocomplete combo box demo.",2017-10-24,2,https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui/commit/f2854408cce7e4b7fc6bf8676761904af9c96bde,f2854408cce7e4b7fc6bf8676761904af9c96bde,MULTI
GHSA-qqxp-xp9v-vvx6,,0.0,"{'https://github.com/jquery/jquery-ui/commit/f2854408cce7e4b7fc6bf8676761904af9c96bde', 'https://github.com/jquery/jquery-ui/commit/5fee6fd5000072ff32f2d65b6451f39af9e0e39e'}",osv,"Moderate severity vulnerability that affects jquery-ui Cross-site scripting (XSS) vulnerability in the default content option in jquery.ui.tooltip.js in the Tooltip widget in jQuery UI before 1.10.0 allows remote attackers to inject arbitrary web script or HTML via the title attribute, which is not properly handled in the autocomplete combo box demo.",2017-10-24,2,https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui/commit/5fee6fd5000072ff32f2d65b6451f39af9e0e39e,5fee6fd5000072ff32f2d65b6451f39af9e0e39e,MULTI
GHSA-g452-6rfc-vrvx,,5.3,{'https://github.com/samholmes/node-open-graph/commit/a0cef507a90adaac7dbbe9c404f09a50bdefb348'},osv,Prototype Pollution in open-graph This affects the package open-graph before 0.2.6. The function parse could be tricked into adding or modifying properties of Object.prototype using a __proto__ or constructor payload.,2021-09-01,1,https://github.com/samholmes/node-open-graph,https://github.com/samholmes/node-open-graph/commit/a0cef507a90adaac7dbbe9c404f09a50bdefb348,a0cef507a90adaac7dbbe9c404f09a50bdefb348,SINGLE
GHSA-c35v-qwqg-87jc,,3.1,{'https://github.com/LionC/express-basic-auth/commit/00bb29fdd638f5cda8025d4398be97d528ce3f6f'},osv,Timing Attack in express-basic-auth Versions of `express-basic-auth` prior to 1.2.0 are vulnerable to Timing Attacks. The package uses nating string comparison instead of a constant time string compare which may lead to Timing Attacks. Timing Attacks can be used to increase the efficiency of brute-force attacks by removing the exponential increase in entropy gained from longer secrets.   ## Recommendation  Upgrade to version 1.2.0 or later.,2019-06-06,1,https://github.com/LionC/express-basic-auth,https://github.com/LionC/express-basic-auth/commit/00bb29fdd638f5cda8025d4398be97d528ce3f6f,00bb29fdd638f5cda8025d4398be97d528ce3f6f,SINGLE
GHSA-6c3f-p5wp-34mh,,9.8,"{'https://github.com/omrilotan/async-git/pull/13/commits/611823bd97dd41e9e8127c38066868ff9dcfa57a', 'https://github.com/omrilotan/async-git/pull/13/commits/a5f45f58941006c4cc1699609383b533d9b92c6a'}",osv,"OS Command Injection in async-git The async-git package before 1.13.2 for Node.js allows OS Command Injection via shell metacharacters, as demonstrated by git.reset and git.tag.",2021-01-29,2,https://github.com/omrilotan/async-git,https://github.com/omrilotan/async-git/pull/13/commits/611823bd97dd41e9e8127c38066868ff9dcfa57a,611823bd97dd41e9e8127c38066868ff9dcfa57a,MULTI
GHSA-6c3f-p5wp-34mh,,9.8,"{'https://github.com/omrilotan/async-git/pull/13/commits/611823bd97dd41e9e8127c38066868ff9dcfa57a', 'https://github.com/omrilotan/async-git/pull/13/commits/a5f45f58941006c4cc1699609383b533d9b92c6a'}",osv,"OS Command Injection in async-git The async-git package before 1.13.2 for Node.js allows OS Command Injection via shell metacharacters, as demonstrated by git.reset and git.tag.",2021-01-29,2,https://github.com/omrilotan/async-git,https://github.com/omrilotan/async-git/pull/13/commits/a5f45f58941006c4cc1699609383b533d9b92c6a,a5f45f58941006c4cc1699609383b533d9b92c6a,MULTI
GHSA-wx69-rvg3-x7fc,,9.0,{'https://github.com/NodeBB/NodeBB/commit/1783f918bc19568f421473824461ff2ed7755e4c'},osv,"XSS via prototype pollution in NodeBB  ### Impact A prototype pollution vulnerability in the uploader module allowed a malicious user to inject arbitrary data (i.e. javascript) into the DOM, theoretically allowing for an account takeover when used in conjunction with a path traversal vulnerability disclosed at the same time as this report.  ### Patches The vulnerability has been patched as of v1.18.5.  ### Workarounds Cherry-pick commit hash 1783f918bc19568f421473824461ff2ed7755e4c to receive this patch in lieu of a full upgrade.  ### For more information If you have any questions or comments about this advisory: * Email us at [security@nodebb.org](mailto:security@nodebb.org)",2021-11-30,1,https://github.com/NodeBB/NodeBB,https://github.com/NodeBB/NodeBB/commit/1783f918bc19568f421473824461ff2ed7755e4c,1783f918bc19568f421473824461ff2ed7755e4c,SINGLE
GHSA-84p7-fh9c-6g8h,,0.0,{'https://github.com/adaltas/node-mixme/commit/db70fe9bcbba451e9f8bd794a9fa7cdfa00125ad'},osv,"Prototype Pollution in mixme ### Impact When copying properties from a source object to a target object, the target object can gain access to certain properties of the source object and modify their content.  ### Patches The problem was patch with a more agressive discovery of secured properties to filter out.",2021-09-20,1,https://github.com/adaltas/node-mixme,https://github.com/adaltas/node-mixme/commit/db70fe9bcbba451e9f8bd794a9fa7cdfa00125ad,db70fe9bcbba451e9f8bd794a9fa7cdfa00125ad,SINGLE
GHSA-94xh-2fmc-xf5j,,8.8,{'https://github.com/sebhildebrandt/systeminformation/commit/931fecaec2c1a7dcc10457bb8cd552d08089da61'},osv,"command injection vulnerability ### Impact command injection vulnerability  ### Patches Problem was fixed with a shell string sanitation fix. Please upgrade to version >= 4.27.11  ### Workarounds If you cannot upgrade, be sure to check or sanitize service parameter strings that are passed to si.inetChecksite()  ### References _Are there any links users can visit to find out more?_  ### For more information If you have any questions or comments about this advisory: * Open an issue in [systeminformation](https://github.com/sebhildebrandt/systeminformation/issues/new?template=bug_report.md)",2020-10-27,1,https://github.com/sebhildebrandt/systeminformation,https://github.com/sebhildebrandt/systeminformation/commit/931fecaec2c1a7dcc10457bb8cd552d08089da61,931fecaec2c1a7dcc10457bb8cd552d08089da61,SINGLE
GHSA-rjf2-j2r6-q8gr,"{'CWE-1321', 'CWE-915'}",9.8,{'https://github.com/patriksimek/vm2/commit/b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886'},osv,Prototype Pollution in vm2 This affects the package vm2 before 3.9.4. Prototype Pollution attack vector can lead to sandbox escape and execution of arbitrary code on the host machine.,2021-10-19,1,https://github.com/patriksimek/vm2,https://github.com/patriksimek/vm2/commit/b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886,b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886,SINGLE
GHSA-m52x-29pq-w3vv,,4.8,{'https://github.com/mpetroff/pannellum/commit/cc2f3d99953de59db908e0c6efd1c2c17f7c6914'},osv,"Cross-Site Scripting in pannellum Versions of `pannellum ` prior to 2.5.6 are vulnerable to Cross-Site Scripting (XSS). The package fails to sanitize URLs for data URIs, which may allow attackers to execute arbitrary code in a victim's browser.    ## Recommendation  Upgrade to version 2.5.6 or later.",2019-11-22,1,https://github.com/mpetroff/pannellum,https://github.com/mpetroff/pannellum/commit/cc2f3d99953de59db908e0c6efd1c2c17f7c6914,cc2f3d99953de59db908e0c6efd1c2c17f7c6914,SINGLE
GHSA-vx3p-948g-6vhq,,7.5,"{'https://github.com/npm/ssri/commit/76e223317d971f19e4db8191865bdad5edee40d2', 'https://github.com/npm/ssri/commit/b30dfdb00bb94ddc49a25a85a18fb27afafdfbb1'}",osv,"Regular Expression Denial of Service (ReDoS) npm `ssri` 5.2.2-6.0.1 and 7.0.0-8.0.0, processes SRIs using a regular expression which is vulnerable to a denial of service. Malicious SRIs could take an extremely long time to process, leading to denial of service. This issue only affects consumers using the strict option.",2021-03-19,2,https://github.com/npm/ssri,https://github.com/npm/ssri/commit/76e223317d971f19e4db8191865bdad5edee40d2,76e223317d971f19e4db8191865bdad5edee40d2,MULTI
GHSA-vx3p-948g-6vhq,,7.5,"{'https://github.com/npm/ssri/commit/76e223317d971f19e4db8191865bdad5edee40d2', 'https://github.com/npm/ssri/commit/b30dfdb00bb94ddc49a25a85a18fb27afafdfbb1'}",osv,"Regular Expression Denial of Service (ReDoS) npm `ssri` 5.2.2-6.0.1 and 7.0.0-8.0.0, processes SRIs using a regular expression which is vulnerable to a denial of service. Malicious SRIs could take an extremely long time to process, leading to denial of service. This issue only affects consumers using the strict option.",2021-03-19,2,https://github.com/npm/ssri,https://github.com/npm/ssri/commit/b30dfdb00bb94ddc49a25a85a18fb27afafdfbb1,b30dfdb00bb94ddc49a25a85a18fb27afafdfbb1,MULTI
GHSA-43f8-2h32-f4cj,,5.3,"{'https://github.com/npm/hosted-git-info/commit/8d4b3697d79bcd89cdb36d1db165e3696c783a01', 'https://github.com/npm/hosted-git-info/commit/bede0dc38e1785e732bf0a48ba6f81a4a908eba3', 'https://github.com/npm/hosted-git-info/commit/29adfe5ef789784c861b2cdeb15051ec2ba651a7'}",osv,Regular Expression Denial of Service in hosted-git-info The npm package `hosted-git-info` before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity,2021-05-06,3,https://github.com/npm/hosted-git-info,https://github.com/npm/hosted-git-info/commit/8d4b3697d79bcd89cdb36d1db165e3696c783a01,8d4b3697d79bcd89cdb36d1db165e3696c783a01,MULTI
GHSA-43f8-2h32-f4cj,,5.3,"{'https://github.com/npm/hosted-git-info/commit/8d4b3697d79bcd89cdb36d1db165e3696c783a01', 'https://github.com/npm/hosted-git-info/commit/bede0dc38e1785e732bf0a48ba6f81a4a908eba3', 'https://github.com/npm/hosted-git-info/commit/29adfe5ef789784c861b2cdeb15051ec2ba651a7'}",osv,Regular Expression Denial of Service in hosted-git-info The npm package `hosted-git-info` before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity,2021-05-06,3,https://github.com/npm/hosted-git-info,https://github.com/npm/hosted-git-info/commit/bede0dc38e1785e732bf0a48ba6f81a4a908eba3,bede0dc38e1785e732bf0a48ba6f81a4a908eba3,MULTI
GHSA-43f8-2h32-f4cj,,5.3,"{'https://github.com/npm/hosted-git-info/commit/8d4b3697d79bcd89cdb36d1db165e3696c783a01', 'https://github.com/npm/hosted-git-info/commit/bede0dc38e1785e732bf0a48ba6f81a4a908eba3', 'https://github.com/npm/hosted-git-info/commit/29adfe5ef789784c861b2cdeb15051ec2ba651a7'}",osv,Regular Expression Denial of Service in hosted-git-info The npm package `hosted-git-info` before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity,2021-05-06,3,https://github.com/npm/hosted-git-info,https://github.com/npm/hosted-git-info/commit/29adfe5ef789784c861b2cdeb15051ec2ba651a7,29adfe5ef789784c861b2cdeb15051ec2ba651a7,MULTI
GHSA-67mq-h2r9-rh2m,,5.6,{'https://github.com/evangelion1204/multi-ini/commit/6b2212b2ce152c19538a2431415f72942c5a1bde'},osv,Prototype pollution in multi-ini This affects the package multi-ini before 2.1.2. It is possible to pollute an object's prototype by specifying the constructor.proto object as part of an array. This is a bypass of CVE-2020-28448.,2021-04-13,1,https://github.com/evangelion1204/multi-ini,https://github.com/evangelion1204/multi-ini/commit/6b2212b2ce152c19538a2431415f72942c5a1bde,6b2212b2ce152c19538a2431415f72942c5a1bde,SINGLE
GHSA-7wpw-2hjm-89gp,,7.3,{'https://github.com/yeikos/js.merge/commit/7b0ddc2701d813f2ba289b32d6a4b9d4cc235fb4'},osv,Prototype Pollution in merge All versions of package merge <2.1.1 are vulnerable to Prototype Pollution via _recursiveMerge .,2021-05-04,1,https://github.com/yeikos/js.merge,https://github.com/yeikos/js.merge/commit/7b0ddc2701d813f2ba289b32d6a4b9d4cc235fb4,7b0ddc2701d813f2ba289b32d6a4b9d4cc235fb4,SINGLE
GHSA-4xcv-9jjx-gfj3,,5.1,{'https://github.com/sindresorhus/mem/commit/da4e4398cb27b602de3bd55f746efa9b4a31702b'},osv,Denial of Service in mem Versions of `mem` prior to 4.0.0 are vulnerable to Denial of Service (DoS).  The package fails to remove old values from the cache even after a value passes its `maxAge` property. This may allow attackers to exhaust the system's memory if they are able to abuse the application logging.   ## Recommendation  Upgrade to version 4.0.0 or later.,2019-07-05,1,https://github.com/sindresorhus/mem,https://github.com/sindresorhus/mem/commit/da4e4398cb27b602de3bd55f746efa9b4a31702b,da4e4398cb27b602de3bd55f746efa9b4a31702b,SINGLE
GHSA-333x-9vgq-v2j4,,0.0,{'https://github.com/geddy/geddy/commit/2de63b68b3aa6c08848f261ace550a37959ef231'},osv,Directory Traversal in geddy Versions 13.0.8 and earlier of geddy are vulnerable to a directory traversal attack via URI encoded attack vectors.  ### Proof of Concept ``` http://localhost:4000/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd ```   ## Recommendation  Update geddy to version >= 13.0.8,2017-10-24,1,https://github.com/geddy/geddy,https://github.com/geddy/geddy/commit/2de63b68b3aa6c08848f261ace550a37959ef231,2de63b68b3aa6c08848f261ace550a37959ef231,SINGLE
GHSA-6chw-6frg-f759,,7.5,{'https://github.com/acornjs/acorn/commit/793c0e569ed1158672e3a40aeed1d8518832b802'},osv,"Regular Expression Denial of Service in Acorn Affected versions of acorn are vulnerable to Regular Expression Denial of Service. A regex in the form of /[x-\ud800]/u causes the parser to enter an infinite loop. The string is not valid UTF16 which usually results in it being sanitized before reaching the parser. If an application processes untrusted input and passes it directly to acorn, attackers may leverage the vulnerability leading to Denial of Service.",2020-04-03,1,https://github.com/acornjs/acorn,https://github.com/acornjs/acorn/commit/793c0e569ed1158672e3a40aeed1d8518832b802,793c0e569ed1158672e3a40aeed1d8518832b802,SINGLE
GHSA-3qh4-r86r-grvm,,0.0,{'https://github.com/josdejong/typed-function/commit/6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe'},osv,Arbitrary JavaScript Execution in typed-function Versions of `typed-function` prior to 0.10.6 are vulnerable to Arbitrary JavaScript Execution. Function names are not properly sanitized and may allow an attacker to execute arbitrary code.   ## Recommendation  Upgrade to version 0.10.6 or later.,2020-09-02,1,https://github.com/josdejong/typed-function,https://github.com/josdejong/typed-function/commit/6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe,6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe,SINGLE
GHSA-33rv-m2gp-mm2r,,9.8,{'https://github.com/jessie-codes/safe-flat/commit/4b9b7db976bba8c968354f4315f5f9c219b7cbf3'},osv,Prototype pollution in safe-flat Prototype pollution vulnerability in 'safe-flat' versions 2.0.0 through 2.0.1 allows an attacker to cause a denial of service and may lead to remote code execution.,2021-06-21,1,https://github.com/jessie-codes/safe-flat,https://github.com/jessie-codes/safe-flat/commit/4b9b7db976bba8c968354f4315f5f9c219b7cbf3,4b9b7db976bba8c968354f4315f5f9c219b7cbf3,SINGLE
GHSA-hhfg-6hfc-rvxm,"{'CWE-697', 'CWE-1333'}",5.3,{'https://github.com/josdejong/jsoneditor/commit/092e386cf49f2a1450625617da8e0137ed067c3e'},osv,Regular Expression Denial of Service in jsoneditor The jsoneditor package is vulnerable to ReDoS (regular expression denial of service). An attacker that is able to provide a crafted element as input to the getInnerText function may cause an application to consume an excessive amount of CPU. Below pinned line using vulnerable regex.,2021-09-29,1,https://github.com/josdejong/jsoneditor,https://github.com/josdejong/jsoneditor/commit/092e386cf49f2a1450625617da8e0137ed067c3e,092e386cf49f2a1450625617da8e0137ed067c3e,SINGLE
GHSA-gjwp-7v3g-99pj,,5.4,{'https://github.com/laurent22/joplin/commit/19b45de2981c09f6f387498ef96d32b4811eba5e'},osv,Cross-site Request Forgery (CSRF) in joplin The package joplin before 2.3.2 are vulnerable to Cross-site Request Forgery (CSRF) due to missing CSRF checks in various forms.,2021-09-02,1,https://github.com/laurent22/joplin,https://github.com/laurent22/joplin/commit/19b45de2981c09f6f387498ef96d32b4811eba5e,19b45de2981c09f6f387498ef96d32b4811eba5e,SINGLE
GHSA-4r62-v4vq-hr96,,5.3,{'https://github.com/markedjs/marked/commit/7293251c438e3ee968970f7609f1a27f9007bccd'},osv,Regular Expression Denial of Service (REDoS) in Marked ### Impact _What kind of vulnerability is it? Who is impacted?_  [Regular expression Denial of Service](https://owasp.org/www-community/attacks/Regular_expression_Denial_of_Service_-_ReDoS)  A Denial of Service attack can affect anyone who runs user generated code through `marked`.  ### Patches _Has the problem been patched? What versions should users upgrade to?_  patched in v2.0.0  ### Workarounds _Is there a way for users to fix or remediate the vulnerability without upgrading?_  None.  ### References _Are there any links users can visit to find out more?_  https://github.com/markedjs/marked/issues/1927 https://owasp.org/www-community/attacks/Regular_expression_Denial_of_Service_-_ReDoS  ### For more information If you have any questions or comments about this advisory: * Open an issue in [marked](https://github.com/markedjs/marked/issues),2021-02-08,1,https://github.com/markedjs/marked,https://github.com/markedjs/marked/commit/7293251c438e3ee968970f7609f1a27f9007bccd,7293251c438e3ee968970f7609f1a27f9007bccd,SINGLE
GHSA-4p55-xj37-fx7g,,0.0,{'https://github.com/strapi/strapi/commit/3cdd73987950d5c7976701047b38203e902007bb'},osv,"Improper Authorization in Strapi In Strapi before 3.2.5, there is no admin::hasPermissions restriction for CTB (aka content-type-builder) routes.",2020-10-29,1,https://github.com/strapi/strapi,https://github.com/strapi/strapi/commit/3cdd73987950d5c7976701047b38203e902007bb,3cdd73987950d5c7976701047b38203e902007bb,SINGLE
GHSA-6c3j-c64m-qhgq,,6.1,{'https://github.com/jquery/jquery/commit/753d591aea698e57d6db58c9f722cd0808619b1b'},osv,"XSS in jQuery as used in Drupal, Backdrop CMS, and other products jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",2019-04-26,1,https://github.com/jquery/jquery,https://github.com/jquery/jquery/commit/753d591aea698e57d6db58c9f722cd0808619b1b,753d591aea698e57d6db58c9f722cd0808619b1b,SINGLE
GHSA-2v5f-23xc-v9qr,,0.0,{'https://github.com/drudru/ansi_up/commit/c8c726ed1db979bae4f257b7fa41775155ba2e27'},osv,"Cross-site scripting The npm package ansi_up converts ANSI escape codes into HTML. In ansi_up v4, ANSI escape codes can be used to create HTML hyperlinks. Due to insufficient URL sanitization, this feature is affected by a cross-site scripting (XSS) vulnerability. This issue is fixed in v5.0.0.",2021-03-11,1,https://github.com/drudru/ansi_up,https://github.com/drudru/ansi_up/commit/c8c726ed1db979bae4f257b7fa41775155ba2e27,c8c726ed1db979bae4f257b7fa41775155ba2e27,SINGLE
GHSA-xc6g-ggrc-qq4r,,0.0,"{'https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403)))', 'https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403'}",osv,"Cross-Site Scripting in sanitize-html Affected versions of `sanitize-html` are vulnerable to cross-site scripting when allowedTags includes at least one `nonTextTag`.  ## Proof of Concept  ``` var sanitizeHtml = require('sanitize-html');  var dirty = '!<textarea>&lt;/textarea&gt;<svg/onload=prompt`xs`&gt;</textarea>!'; var clean = sanitizeHtml(dirty, {     allowedTags: [ 'textarea' ] });  console.log(clean);  // !<textarea></textarea><svg/onload=prompt`xs`></textarea>! ```   ## Recommendation  Update to version 1.11.4 or later.",2018-11-09,2,https://github.com/punkave/sanitize-html,https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403,5d205a1005ba0df80e21d8c64a15bb3accdb2403,MULTI
GHSA-gh78-48h3-frjq,,7.5,{'https://github.com/moscajs/aedes/commit/8d34ee5819cfc983d57e49b45d8c5ef70a76d79b'},osv,Improper exception handling in Aedes An issue was discovered in MoscaJS Aedes 0.42.0 and fixed in 0.42.1. lib/write.js does not properly consider exceptions during the writing of an invalid packet to a stream.,2021-05-06,1,https://github.com/moscajs/aedes,https://github.com/moscajs/aedes/commit/8d34ee5819cfc983d57e49b45d8c5ef70a76d79b,8d34ee5819cfc983d57e49b45d8c5ef70a76d79b,SINGLE
GHSA-m7rg-8wvq-846v,,9.8,{'https://github.com/lukeed/nestie/commit/bc80d5898d1e5e8a3d325d355eda0c325c8dcfc2'},osv,Prototype pollution Prototype pollution vulnerability in 'nestie' versions 0.0.0 through 1.0.0 allows an attacker to cause a denial of service and may lead to remote code execution.,2021-06-07,1,https://github.com/lukeed/nestie,https://github.com/lukeed/nestie/commit/bc80d5898d1e5e8a3d325d355eda0c325c8dcfc2,bc80d5898d1e5e8a3d325d355eda0c325c8dcfc2,SINGLE
GHSA-c53x-wwx2-pg96,,6.5,{'https://github.com/bersLucas/liljs/commit/779c0dcd8aba434a1c94db7d1d2d990a629f9a6c'},osv,"Cross-Site Scripting in @berslucas/liljs Versions of  `@berslucas/liljs` prior to 1.0.2 are vulnerable to Cross-Site Scripting (XSS). The package uses the unsafe `innerHTML` function without sanitizing input, which may allow attackers to execute arbitrary JavaScript on the victim's browser.   ## Recommendation  Upgrade to version 1.0.2 or later.",2020-09-03,1,https://github.com/bersLucas/liljs,https://github.com/bersLucas/liljs/commit/779c0dcd8aba434a1c94db7d1d2d990a629f9a6c,779c0dcd8aba434a1c94db7d1d2d990a629f9a6c,SINGLE
GHSA-pm52-wwrw-c282,,6.5,{'https://github.com/WardCunningham/wiki-plugin-datalog/commit/020aa6201319e5b76301a61b65268c94dc242fa7'},osv,"Command Injection in wiki-plugin-datalog Versions of `wiki-plugin-datalog` prior to 0.1.6 are vulnerable to Command Injection. The package failed to sanitize URLs on the curl endpoint, allowing attackers to inject commands and possibly achieving Remote Code Execution on the system.   ## Recommendation  Upgrade to version 0.1.6 or later.",2019-06-13,1,https://github.com/WardCunningham/wiki-plugin-datalog,https://github.com/WardCunningham/wiki-plugin-datalog/commit/020aa6201319e5b76301a61b65268c94dc242fa7,020aa6201319e5b76301a61b65268c94dc242fa7,SINGLE
